namePlayer,slugSeason,olympic_year,olympic_team,slugTeam,stat_name,stat_value,stat_value_c,above_avg_stat,statistic
Allen Iverson,1996-97,0,,PHI,season_pts,23.5131578947368,26.6608315098468,0,pts
Allen Iverson,1997-98,0,,PHI,season_pts,21.975,26.6608315098468,0,pts
Allen Iverson,1998-99,0,,PHI,season_pts,26.75,26.6608315098468,1,pts
Allen Iverson,1999-00,0,,PHI,season_pts,28.4142857142857,26.6608315098468,1,pts
Allen Iverson,2000-01,0,,PHI,season_pts,31.0845070422535,26.6608315098468,1,pts
Allen Iverson,2001-02,0,,PHI,season_pts,31.3833333333333,26.6608315098468,1,pts
Allen Iverson,2002-03,0,,PHI,season_pts,27.5853658536585,26.6608315098468,1,pts
Allen Iverson,2003-04,0,,PHI,season_pts,26.375,26.6608315098468,0,pts
Allen Iverson,2004-05,1,2004,PHI,season_pts,30.6933333333333,26.6608315098468,1,pts
Allen Iverson,2005-06,0,,PHI,season_pts,33.0138888888889,26.6608315098468,1,pts
Allen Iverson,2006-07,0,,TOT,season_pts,26.2923076923077,26.6608315098468,0,pts
Allen Iverson,2007-08,0,,DEN,season_pts,26.390243902439,26.6608315098468,0,pts
Allen Iverson,2008-09,0,,TOT,season_pts,17.4561403508772,26.6608315098468,0,pts
Allen Iverson,2009-10,0,,TOT,season_pts,13.75,26.6608315098468,0,pts
Allen Iverson,1996-97,0,,PHI,season_rbs,4.10526315789474,3.71334792122538,1,rbs
Allen Iverson,1997-98,0,,PHI,season_rbs,3.7,3.71334792122538,0,rbs
Allen Iverson,1998-99,0,,PHI,season_rbs,4.91666666666667,3.71334792122538,1,rbs
Allen Iverson,1999-00,0,,PHI,season_rbs,3.81428571428571,3.71334792122538,1,rbs
Allen Iverson,2000-01,0,,PHI,season_rbs,3.84507042253521,3.71334792122538,1,rbs
Allen Iverson,2001-02,0,,PHI,season_rbs,4.48333333333333,3.71334792122538,1,rbs
Allen Iverson,2002-03,0,,PHI,season_rbs,4.19512195121951,3.71334792122538,1,rbs
Allen Iverson,2003-04,0,,PHI,season_rbs,3.70833333333333,3.71334792122538,0,rbs
Allen Iverson,2004-05,1,2004,PHI,season_rbs,3.98666666666667,3.71334792122538,1,rbs
Allen Iverson,2005-06,0,,PHI,season_rbs,3.22222222222222,3.71334792122538,0,rbs
Allen Iverson,2006-07,0,,TOT,season_rbs,2.96923076923077,3.71334792122538,0,rbs
Allen Iverson,2007-08,0,,DEN,season_rbs,2.96341463414634,3.71334792122538,0,rbs
Allen Iverson,2008-09,0,,TOT,season_rbs,3.03508771929825,3.71334792122538,0,rbs
Allen Iverson,2009-10,0,,TOT,season_rbs,2.82142857142857,3.71334792122538,0,rbs
Allen Iverson,1996-97,0,,PHI,season_asts,7.46052631578947,6.15317286652079,1,asts
Allen Iverson,1997-98,0,,PHI,season_asts,6.175,6.15317286652079,1,asts
Allen Iverson,1998-99,0,,PHI,season_asts,4.64583333333333,6.15317286652079,0,asts
Allen Iverson,1999-00,0,,PHI,season_asts,4.68571428571429,6.15317286652079,0,asts
Allen Iverson,2000-01,0,,PHI,season_asts,4.57746478873239,6.15317286652079,0,asts
Allen Iverson,2001-02,0,,PHI,season_asts,5.51666666666667,6.15317286652079,0,asts
Allen Iverson,2002-03,0,,PHI,season_asts,5.53658536585366,6.15317286652079,0,asts
Allen Iverson,2003-04,0,,PHI,season_asts,6.75,6.15317286652079,1,asts
Allen Iverson,2004-05,1,2004,PHI,season_asts,7.94666666666667,6.15317286652079,1,asts
Allen Iverson,2005-06,0,,PHI,season_asts,7.38888888888889,6.15317286652079,1,asts
Allen Iverson,2006-07,0,,TOT,season_asts,7.2,6.15317286652079,1,asts
Allen Iverson,2007-08,0,,DEN,season_asts,7.14634146341463,6.15317286652079,1,asts
Allen Iverson,2008-09,0,,TOT,season_asts,4.96491228070175,6.15317286652079,0,asts
Allen Iverson,2009-10,0,,TOT,season_asts,4.03571428571429,6.15317286652079,0,asts
Allen Iverson,1996-97,0,,PHI,season_2p_pct,0.448045757864633,0.448344731586274,0,2p
Allen Iverson,1997-98,0,,PHI,season_2p_pct,0.494027303754266,0.448344731586274,1,2p
Allen Iverson,1998-99,0,,PHI,season_2p_pct,0.439906651108518,0.448344731586274,0,2p
Allen Iverson,1999-00,0,,PHI,season_2p_pct,0.434782608695652,0.448344731586274,0,2p
Allen Iverson,2000-01,0,,PHI,season_2p_pct,0.440610484406105,0.448344731586274,0,2p
Allen Iverson,2001-02,0,,PHI,season_2p_pct,0.418986438258387,0.448344731586274,0,2p
Allen Iverson,2002-03,0,,PHI,season_2p_pct,0.439828955406231,0.448344731586274,0,2p
Allen Iverson,2003-04,0,,PHI,season_2p_pct,0.408207343412527,0.448344731586274,0,2p
Allen Iverson,2004-05,1,2004,PHI,season_2p_pct,0.450675675675676,0.448344731586274,1,2p
Allen Iverson,2005-06,0,,PHI,season_2p_pct,0.464665415884928,0.448344731586274,1,2p
Allen Iverson,2006-07,0,,TOT,season_2p_pct,0.46505376344086,0.448344731586274,1,2p
Allen Iverson,2007-08,0,,DEN,season_2p_pct,0.481654957064793,0.448344731586274,1,2p
Allen Iverson,2008-09,0,,TOT,season_2p_pct,0.435374149659864,0.448344731586274,0,2p
Allen Iverson,2009-10,0,,TOT,season_2p_pct,0.436426116838488,0.448344731586274,0,2p
Allen Iverson,1996-97,0,,PHI,season_3p_pct,0.340659340659341,0.313035767070647,1,3p
Allen Iverson,1997-98,0,,PHI,season_3p_pct,0.297872340425532,0.313035767070647,0,3p
Allen Iverson,1998-99,0,,PHI,season_3p_pct,0.291457286432161,0.313035767070647,0,3p
Allen Iverson,1999-00,0,,PHI,season_3p_pct,0.340996168582375,0.313035767070647,1,3p
Allen Iverson,2000-01,0,,PHI,season_3p_pct,0.320261437908497,0.313035767070647,1,3p
Allen Iverson,2001-02,0,,PHI,season_3p_pct,0.291044776119403,0.313035767070647,0,3p
Allen Iverson,2002-03,0,,PHI,season_3p_pct,0.277227722772277,0.313035767070647,0,3p
Allen Iverson,2003-04,0,,PHI,season_3p_pct,0.28643216080402,0.313035767070647,0,3p
Allen Iverson,2004-05,1,2004,PHI,season_3p_pct,0.307692307692308,0.313035767070647,0,3p
Allen Iverson,2005-06,0,,PHI,season_3p_pct,0.322869955156951,0.313035767070647,1,3p
Allen Iverson,2006-07,0,,TOT,season_3p_pct,0.314720812182741,0.313035767070647,1,3p
Allen Iverson,2007-08,0,,DEN,season_3p_pct,0.345454545454545,0.313035767070647,1,3p
Allen Iverson,2008-09,0,,TOT,season_3p_pct,0.282828282828283,0.313035767070647,0,3p
Allen Iverson,2009-10,0,,TOT,season_3p_pct,0.36,0.313035767070647,1,3p
Allen Iverson,1996-97,0,,PHI,season_fg_pct,0.415558510638298,0.425349140962524,0,fg
Allen Iverson,1997-98,0,,PHI,season_fg_pct,0.461265103056148,0.425349140962524,1,fg
Allen Iverson,1998-99,0,,PHI,season_fg_pct,0.411931818181818,0.425349140962524,0,fg
Allen Iverson,1999-00,0,,PHI,season_fg_pct,0.42065781881131,0.425349140962524,0,fg
Allen Iverson,2000-01,0,,PHI,season_fg_pct,0.420297848869278,0.425349140962524,0,fg
Allen Iverson,2001-02,0,,PHI,season_fg_pct,0.398442180946675,0.425349140962524,0,fg
Allen Iverson,2002-03,0,,PHI,season_fg_pct,0.414432989690722,0.425349140962524,0,fg
Allen Iverson,2003-04,0,,PHI,season_fg_pct,0.386666666666667,0.425349140962524,0,fg
Allen Iverson,2004-05,1,2004,PHI,season_fg_pct,0.424092409240924,0.425349140962524,0,fg
Allen Iverson,2005-06,0,,PHI,season_fg_pct,0.447310647639956,0.425349140962524,1,fg
Allen Iverson,2006-07,0,,TOT,season_fg_pct,0.442498095963443,0.425349140962524,1,fg
Allen Iverson,2007-08,0,,DEN,season_fg_pct,0.457583547557841,0.425349140962524,1,fg
Allen Iverson,2008-09,0,,TOT,season_fg_pct,0.41726618705036,0.425349140962524,0,fg
Allen Iverson,2009-10,0,,TOT,season_fg_pct,0.430379746835443,0.425349140962524,1,fg
Allen Iverson,1996-97,0,,PHI,season_ftr,0.361702127659575,0.41032854415754,0,ftr
Allen Iverson,1997-98,0,,PHI,season_ftr,0.380241648898365,0.41032854415754,0,ftr
Allen Iverson,1998-99,0,,PHI,season_ftr,0.448863636363636,0.41032854415754,1,ftr
Allen Iverson,1999-00,0,,PHI,season_ftr,0.357761107905366,0.41032854415754,0,ftr
Allen Iverson,2000-01,0,,PHI,season_ftr,0.396580253723111,0.41032854415754,0,ftr
Allen Iverson,2001-02,0,,PHI,season_ftr,0.350509286998203,0.41032854415754,0,ftr
Allen Iverson,2002-03,0,,PHI,season_ftr,0.379381443298969,0.41032854415754,0,ftr
Allen Iverson,2003-04,0,,PHI,season_ftr,0.404444444444444,0.41032854415754,0,ftr
Allen Iverson,2004-05,1,2004,PHI,season_ftr,0.432343234323432,0.41032854415754,1,ftr
Allen Iverson,2005-06,0,,PHI,season_ftr,0.454994511525796,0.41032854415754,1,ftr
Allen Iverson,2006-07,0,,TOT,season_ftr,0.464584920030465,0.41032854415754,1,ftr
Allen Iverson,2007-08,0,,DEN,season_ftr,0.512210796915167,0.41032854415754,1,ftr
Allen Iverson,2008-09,0,,TOT,season_ftr,0.416067146282974,0.41032854415754,1,ftr
Allen Iverson,2009-10,0,,TOT,season_ftr,0.414556962025316,0.41032854415754,1,ftr
Allen Iverson,1996-97,0,,PHI,season_mpg,40.0131578947368,41.1115973741794,0,mpg
Allen Iverson,1997-98,0,,PHI,season_mpg,39.375,41.1115973741794,0,mpg
Allen Iverson,1998-99,0,,PHI,season_mpg,41.4583333333333,41.1115973741794,1,mpg
Allen Iverson,1999-00,0,,PHI,season_mpg,40.7571428571429,41.1115973741794,0,mpg
Allen Iverson,2000-01,0,,PHI,season_mpg,41.9154929577465,41.1115973741794,1,mpg
Allen Iverson,2001-02,0,,PHI,season_mpg,43.7333333333333,41.1115973741794,1,mpg
Allen Iverson,2002-03,0,,PHI,season_mpg,42.4878048780488,41.1115973741794,1,mpg
Allen Iverson,2003-04,0,,PHI,season_mpg,42.5208333333333,41.1115973741794,1,mpg
Allen Iverson,2004-05,1,2004,PHI,season_mpg,42.3066666666667,41.1115973741794,1,mpg
Allen Iverson,2005-06,0,,PHI,season_mpg,43.0972222222222,41.1115973741794,1,mpg
Allen Iverson,2006-07,0,,TOT,season_mpg,42.4769230769231,41.1115973741794,1,mpg
Allen Iverson,2007-08,0,,DEN,season_mpg,41.7560975609756,41.1115973741794,1,mpg
Allen Iverson,2008-09,0,,TOT,season_mpg,36.7017543859649,41.1115973741794,0,mpg
Allen Iverson,2009-10,0,,TOT,season_mpg,30.8571428571429,41.1115973741794,0,mpg
Amar'e Stoudemire,2002-03,0,,PHX,season_pts,13.4878048780488,18.9054373522459,0,pts
Amar'e Stoudemire,2003-04,0,,PHX,season_pts,20.6,18.9054373522459,1,pts
Amar'e Stoudemire,2004-05,1,2004,PHX,season_pts,26,18.9054373522459,1,pts
Amar'e Stoudemire,2005-06,0,,PHX,season_pts,8.66666666666667,18.9054373522459,0,pts
Amar'e Stoudemire,2006-07,0,,PHX,season_pts,20.3780487804878,18.9054373522459,1,pts
Amar'e Stoudemire,2007-08,0,,PHX,season_pts,25.1772151898734,18.9054373522459,1,pts
Amar'e Stoudemire,2008-09,0,,PHX,season_pts,21.3962264150943,18.9054373522459,1,pts
Amar'e Stoudemire,2009-10,0,,PHX,season_pts,23.1219512195122,18.9054373522459,1,pts
Amar'e Stoudemire,2010-11,0,,NYK,season_pts,25.2692307692308,18.9054373522459,1,pts
Amar'e Stoudemire,2011-12,0,,NYK,season_pts,17.5106382978723,18.9054373522459,0,pts
Amar'e Stoudemire,2012-13,0,,NYK,season_pts,14.2413793103448,18.9054373522459,0,pts
Amar'e Stoudemire,2013-14,0,,NYK,season_pts,11.8769230769231,18.9054373522459,0,pts
Amar'e Stoudemire,2014-15,0,,TOT,season_pts,11.5254237288136,18.9054373522459,0,pts
Amar'e Stoudemire,2015-16,0,,MIA,season_pts,5.76923076923077,18.9054373522459,0,pts
Amar'e Stoudemire,2002-03,0,,PHX,season_rbs,8.79268292682927,7.83924349881797,1,rbs
Amar'e Stoudemire,2003-04,0,,PHX,season_rbs,9.01818181818182,7.83924349881797,1,rbs
Amar'e Stoudemire,2004-05,1,2004,PHX,season_rbs,8.9125,7.83924349881797,1,rbs
Amar'e Stoudemire,2005-06,0,,PHX,season_rbs,5.33333333333333,7.83924349881797,0,rbs
Amar'e Stoudemire,2006-07,0,,PHX,season_rbs,9.58536585365854,7.83924349881797,1,rbs
Amar'e Stoudemire,2007-08,0,,PHX,season_rbs,9.10126582278481,7.83924349881797,1,rbs
Amar'e Stoudemire,2008-09,0,,PHX,season_rbs,8.11320754716981,7.83924349881797,1,rbs
Amar'e Stoudemire,2009-10,0,,PHX,season_rbs,8.92682926829268,7.83924349881797,1,rbs
Amar'e Stoudemire,2010-11,0,,NYK,season_rbs,8.15384615384615,7.83924349881797,1,rbs
Amar'e Stoudemire,2011-12,0,,NYK,season_rbs,7.80851063829787,7.83924349881797,0,rbs
Amar'e Stoudemire,2012-13,0,,NYK,season_rbs,5,7.83924349881797,0,rbs
Amar'e Stoudemire,2013-14,0,,NYK,season_rbs,4.92307692307692,7.83924349881797,0,rbs
Amar'e Stoudemire,2014-15,0,,TOT,season_rbs,5.57627118644068,7.83924349881797,0,rbs
Amar'e Stoudemire,2015-16,0,,MIA,season_rbs,4.26923076923077,7.83924349881797,0,rbs
Amar'e Stoudemire,2002-03,0,,PHX,season_asts,0.951219512195122,1.24113475177305,0,asts
Amar'e Stoudemire,2003-04,0,,PHX,season_asts,1.41818181818182,1.24113475177305,1,asts
Amar'e Stoudemire,2004-05,1,2004,PHX,season_asts,1.6375,1.24113475177305,1,asts
Amar'e Stoudemire,2005-06,0,,PHX,season_asts,0.666666666666667,1.24113475177305,0,asts
Amar'e Stoudemire,2006-07,0,,PHX,season_asts,1.02439024390244,1.24113475177305,0,asts
Amar'e Stoudemire,2007-08,0,,PHX,season_asts,1.49367088607595,1.24113475177305,1,asts
Amar'e Stoudemire,2008-09,0,,PHX,season_asts,1.9622641509434,1.24113475177305,1,asts
Amar'e Stoudemire,2009-10,0,,PHX,season_asts,1,1.24113475177305,0,asts
Amar'e Stoudemire,2010-11,0,,NYK,season_asts,2.58974358974359,1.24113475177305,1,asts
Amar'e Stoudemire,2011-12,0,,NYK,season_asts,1.1063829787234,1.24113475177305,0,asts
Amar'e Stoudemire,2012-13,0,,NYK,season_asts,0.448275862068966,1.24113475177305,0,asts
Amar'e Stoudemire,2013-14,0,,NYK,season_asts,0.523076923076923,1.24113475177305,0,asts
Amar'e Stoudemire,2014-15,0,,TOT,season_asts,0.76271186440678,1.24113475177305,0,asts
Amar'e Stoudemire,2015-16,0,,MIA,season_asts,0.519230769230769,1.24113475177305,0,asts
Amar'e Stoudemire,2002-03,0,,PHX,season_2p_pct,0.475609756097561,0.540433743797096,0,2p
Amar'e Stoudemire,2003-04,0,,PHX,season_2p_pct,0.476744186046512,0.540433743797096,0,2p
Amar'e Stoudemire,2004-05,1,2004,PHX,season_2p_pct,0.563636363636364,0.540433743797096,1,2p
Amar'e Stoudemire,2005-06,0,,PHX,season_2p_pct,0.346153846153846,0.540433743797096,0,2p
Amar'e Stoudemire,2006-07,0,,PHX,season_2p_pct,0.576996197718631,0.540433743797096,1,2p
Amar'e Stoudemire,2007-08,0,,PHX,season_2p_pct,0.600847457627119,0.540433743797096,1,2p
Amar'e Stoudemire,2008-09,0,,PHX,season_2p_pct,0.540431266846361,0.540433743797096,0,2p
Amar'e Stoudemire,2009-10,0,,PHX,season_2p_pct,0.558823529411765,0.540433743797096,1,2p
Amar'e Stoudemire,2010-11,0,,NYK,season_2p_pct,0.503084304318026,0.540433743797096,0,2p
Amar'e Stoudemire,2011-12,0,,NYK,season_2p_pct,0.4913112164297,0.540433743797096,0,2p
Amar'e Stoudemire,2012-13,0,,NYK,season_2p_pct,0.576779026217229,0.540433743797096,1,2p
Amar'e Stoudemire,2013-14,0,,NYK,season_2p_pct,0.557347670250896,0.540433743797096,1,2p
Amar'e Stoudemire,2014-15,0,,TOT,season_2p_pct,0.561728395061729,0.540433743797096,1,2p
Amar'e Stoudemire,2015-16,0,,MIA,season_2p_pct,0.565610859728507,0.540433743797096,1,2p
Amar'e Stoudemire,2002-03,0,,PHX,season_3p_pct,0.2,0.236220472440945,0,3p
Amar'e Stoudemire,2003-04,0,,PHX,season_3p_pct,0.2,0.236220472440945,0,3p
Amar'e Stoudemire,2004-05,1,2004,PHX,season_3p_pct,0.1875,0.236220472440945,0,3p
Amar'e Stoudemire,2005-06,0,,PHX,season_3p_pct,0,0.236220472440945,0,3p
Amar'e Stoudemire,2006-07,0,,PHX,season_3p_pct,0,0.236220472440945,0,3p
Amar'e Stoudemire,2007-08,0,,PHX,season_3p_pct,0.161290322580645,0.236220472440945,0,3p
Amar'e Stoudemire,2008-09,0,,PHX,season_3p_pct,0.428571428571429,0.236220472440945,1,3p
Amar'e Stoudemire,2009-10,0,,PHX,season_3p_pct,0.166666666666667,0.236220472440945,0,3p
Amar'e Stoudemire,2010-11,0,,NYK,season_3p_pct,0.434782608695652,0.236220472440945,1,3p
Amar'e Stoudemire,2011-12,0,,NYK,season_3p_pct,0.238095238095238,0.236220472440945,1,3p
Amar'e Stoudemire,2012-13,0,,NYK,season_3p_pct,0,0.236220472440945,0,3p
Amar'e Stoudemire,2013-14,0,,NYK,season_3p_pct,0,0.236220472440945,0,3p
Amar'e Stoudemire,2014-15,0,,TOT,season_3p_pct,0,0.236220472440945,0,3p
Amar'e Stoudemire,2015-16,0,,MIA,season_3p_pct,0,0.236220472440945,0,3p
Amar'e Stoudemire,2002-03,0,,PHX,season_fg_pct,0.472289156626506,0.536924334635299,0,fg
Amar'e Stoudemire,2003-04,0,,PHX,season_fg_pct,0.47514450867052,0.536924334635299,0,fg
Amar'e Stoudemire,2004-05,1,2004,PHX,season_fg_pct,0.559131736526946,0.536924334635299,1,fg
Amar'e Stoudemire,2005-06,0,,PHX,season_fg_pct,0.333333333333333,0.536924334635299,0,fg
Amar'e Stoudemire,2006-07,0,,PHX,season_fg_pct,0.575355450236967,0.536924334635299,1,fg
Amar'e Stoudemire,2007-08,0,,PHX,season_fg_pct,0.589595375722543,0.536924334635299,1,fg
Amar'e Stoudemire,2008-09,0,,PHX,season_fg_pct,0.539385847797063,0.536924334635299,1,fg
Amar'e Stoudemire,2009-10,0,,PHX,season_fg_pct,0.556962025316456,0.536924334635299,1,fg
Amar'e Stoudemire,2010-11,0,,NYK,season_fg_pct,0.502024291497976,0.536924334635299,0,fg
Amar'e Stoudemire,2011-12,0,,NYK,season_fg_pct,0.483180428134557,0.536924334635299,0,fg
Amar'e Stoudemire,2012-13,0,,NYK,season_fg_pct,0.576779026217229,0.536924334635299,1,fg
Amar'e Stoudemire,2013-14,0,,NYK,season_fg_pct,0.557347670250896,0.536924334635299,1,fg
Amar'e Stoudemire,2014-15,0,,TOT,season_fg_pct,0.557142857142857,0.536924334635299,1,fg
Amar'e Stoudemire,2015-16,0,,MIA,season_fg_pct,0.565610859728507,0.536924334635299,1,fg
Amar'e Stoudemire,2002-03,0,,PHX,season_ftr,0.583132530120482,0.494504496321192,1,ftr
Amar'e Stoudemire,2003-04,0,,PHX,season_ftr,0.502890173410405,0.494504496321192,1,ftr
Amar'e Stoudemire,2004-05,1,2004,PHX,season_ftr,0.595059880239521,0.494504496321192,1,ftr
Amar'e Stoudemire,2005-06,0,,PHX,season_ftr,0.333333333333333,0.494504496321192,0,ftr
Amar'e Stoudemire,2006-07,0,,PHX,season_ftr,0.554502369668246,0.494504496321192,1,ftr
Amar'e Stoudemire,2007-08,0,,PHX,season_ftr,0.570602807597027,0.494504496321192,1,ftr
Amar'e Stoudemire,2008-09,0,,PHX,season_ftr,0.516688918558077,0.494504496321192,1,ftr
Amar'e Stoudemire,2009-10,0,,PHX,season_ftr,0.5,0.494504496321192,1,ftr
Amar'e Stoudemire,2010-11,0,,NYK,season_ftr,0.402834008097166,0.494504496321192,0,ftr
Amar'e Stoudemire,2011-12,0,,NYK,season_ftr,0.371559633027523,0.494504496321192,0,ftr
Amar'e Stoudemire,2012-13,0,,NYK,season_ftr,0.48689138576779,0.494504496321192,0,ftr
Amar'e Stoudemire,2013-14,0,,NYK,season_ftr,0.363799283154122,0.494504496321192,0,ftr
Amar'e Stoudemire,2014-15,0,,TOT,season_ftr,0.379591836734694,0.494504496321192,0,ftr
Amar'e Stoudemire,2015-16,0,,MIA,season_ftr,0.30316742081448,0.494504496321192,0,ftr
Amar'e Stoudemire,2002-03,0,,PHX,season_mpg,31.3414634146342,31.0307328605201,1,mpg
Amar'e Stoudemire,2003-04,0,,PHX,season_mpg,36.8545454545455,31.0307328605201,1,mpg
Amar'e Stoudemire,2004-05,1,2004,PHX,season_mpg,36.075,31.0307328605201,1,mpg
Amar'e Stoudemire,2005-06,0,,PHX,season_mpg,16.6666666666667,31.0307328605201,0,mpg
Amar'e Stoudemire,2006-07,0,,PHX,season_mpg,32.7926829268293,31.0307328605201,1,mpg
Amar'e Stoudemire,2007-08,0,,PHX,season_mpg,33.8860759493671,31.0307328605201,1,mpg
Amar'e Stoudemire,2008-09,0,,PHX,season_mpg,36.7547169811321,31.0307328605201,1,mpg
Amar'e Stoudemire,2009-10,0,,PHX,season_mpg,34.609756097561,31.0307328605201,1,mpg
Amar'e Stoudemire,2010-11,0,,NYK,season_mpg,36.7948717948718,31.0307328605201,1,mpg
Amar'e Stoudemire,2011-12,0,,NYK,season_mpg,32.8297872340426,31.0307328605201,1,mpg
Amar'e Stoudemire,2012-13,0,,NYK,season_mpg,23.5172413793103,31.0307328605201,0,mpg
Amar'e Stoudemire,2013-14,0,,NYK,season_mpg,22.5538461538462,31.0307328605201,0,mpg
Amar'e Stoudemire,2014-15,0,,TOT,season_mpg,21.0847457627119,31.0307328605201,0,mpg
Amar'e Stoudemire,2015-16,0,,MIA,season_mpg,14.6538461538462,31.0307328605201,0,mpg
Andre Iguodala,2004-05,0,,PHI,season_pts,9.03658536585366,12.0472370766488,0,pts
Andre Iguodala,2005-06,0,,PHI,season_pts,12.280487804878,12.0472370766488,1,pts
Andre Iguodala,2006-07,0,,PHI,season_pts,18.2368421052632,12.0472370766488,1,pts
Andre Iguodala,2007-08,0,,PHI,season_pts,19.8780487804878,12.0472370766488,1,pts
Andre Iguodala,2008-09,0,,PHI,season_pts,18.7926829268293,12.0472370766488,1,pts
Andre Iguodala,2009-10,0,,PHI,season_pts,17.0853658536585,12.0472370766488,1,pts
Andre Iguodala,2010-11,0,,PHI,season_pts,14.1044776119403,12.0472370766488,1,pts
Andre Iguodala,2011-12,0,,PHI,season_pts,12.4354838709677,12.0472370766488,1,pts
Andre Iguodala,2012-13,1,2012,DEN,season_pts,12.975,12.0472370766488,1,pts
Andre Iguodala,2013-14,0,,GSW,season_pts,9.33333333333333,12.0472370766488,0,pts
Andre Iguodala,2014-15,0,,GSW,season_pts,7.84415584415585,12.0472370766488,0,pts
Andre Iguodala,2015-16,0,,GSW,season_pts,7.03076923076923,12.0472370766488,0,pts
Andre Iguodala,2016-17,0,,GSW,season_pts,7.55263157894737,12.0472370766488,0,pts
Andre Iguodala,2017-18,0,,GSW,season_pts,6,12.0472370766488,0,pts
Andre Iguodala,2018-19,0,,GSW,season_pts,5.72058823529412,12.0472370766488,0,pts
Andre Iguodala,2019-20,0,,MIA,season_pts,4.35714285714286,12.0472370766488,0,pts
Andre Iguodala,2004-05,0,,PHI,season_rbs,5.65853658536585,5.06595365418895,1,rbs
Andre Iguodala,2005-06,0,,PHI,season_rbs,5.86585365853659,5.06595365418895,1,rbs
Andre Iguodala,2006-07,0,,PHI,season_rbs,5.71052631578947,5.06595365418895,1,rbs
Andre Iguodala,2007-08,0,,PHI,season_rbs,5.4390243902439,5.06595365418895,1,rbs
Andre Iguodala,2008-09,0,,PHI,season_rbs,5.74390243902439,5.06595365418895,1,rbs
Andre Iguodala,2009-10,0,,PHI,season_rbs,6.45121951219512,5.06595365418895,1,rbs
Andre Iguodala,2010-11,0,,PHI,season_rbs,5.77611940298507,5.06595365418895,1,rbs
Andre Iguodala,2011-12,0,,PHI,season_rbs,6.14516129032258,5.06595365418895,1,rbs
Andre Iguodala,2012-13,1,2012,DEN,season_rbs,5.2875,5.06595365418895,1,rbs
Andre Iguodala,2013-14,0,,GSW,season_rbs,4.65079365079365,5.06595365418895,0,rbs
Andre Iguodala,2014-15,0,,GSW,season_rbs,3.33766233766234,5.06595365418895,0,rbs
Andre Iguodala,2015-16,0,,GSW,season_rbs,4.04615384615385,5.06595365418895,0,rbs
Andre Iguodala,2016-17,0,,GSW,season_rbs,4,5.06595365418895,0,rbs
Andre Iguodala,2017-18,0,,GSW,season_rbs,3.84375,5.06595365418895,0,rbs
Andre Iguodala,2018-19,0,,GSW,season_rbs,3.70588235294118,5.06595365418895,0,rbs
Andre Iguodala,2019-20,0,,MIA,season_rbs,3.78571428571429,5.06595365418895,0,rbs
Andre Iguodala,2004-05,0,,PHI,season_asts,3,4.32174688057041,0,asts
Andre Iguodala,2005-06,0,,PHI,season_asts,3.10975609756098,4.32174688057041,0,asts
Andre Iguodala,2006-07,0,,PHI,season_asts,5.68421052631579,4.32174688057041,1,asts
Andre Iguodala,2007-08,0,,PHI,season_asts,4.76829268292683,4.32174688057041,1,asts
Andre Iguodala,2008-09,0,,PHI,season_asts,5.29268292682927,4.32174688057041,1,asts
Andre Iguodala,2009-10,0,,PHI,season_asts,5.75609756097561,4.32174688057041,1,asts
Andre Iguodala,2010-11,0,,PHI,season_asts,6.29850746268657,4.32174688057041,1,asts
Andre Iguodala,2011-12,0,,PHI,season_asts,5.46774193548387,4.32174688057041,1,asts
Andre Iguodala,2012-13,1,2012,DEN,season_asts,5.4125,4.32174688057041,1,asts
Andre Iguodala,2013-14,0,,GSW,season_asts,4.17460317460318,4.32174688057041,0,asts
Andre Iguodala,2014-15,0,,GSW,season_asts,2.96103896103896,4.32174688057041,0,asts
Andre Iguodala,2015-16,0,,GSW,season_asts,3.36923076923077,4.32174688057041,0,asts
Andre Iguodala,2016-17,0,,GSW,season_asts,3.43421052631579,4.32174688057041,0,asts
Andre Iguodala,2017-18,0,,GSW,season_asts,3.28125,4.32174688057041,0,asts
Andre Iguodala,2018-19,0,,GSW,season_asts,3.17647058823529,4.32174688057041,0,asts
Andre Iguodala,2019-20,0,,MIA,season_asts,2,4.32174688057041,0,asts
Andre Iguodala,2004-05,0,,PHI,season_2p_pct,0.54950495049505,0.51870223890602,1,2p
Andre Iguodala,2005-06,0,,PHI,season_2p_pct,0.543396226415094,0.51870223890602,1,2p
Andre Iguodala,2006-07,0,,PHI,season_2p_pct,0.472488038277512,0.51870223890602,0,2p
Andre Iguodala,2007-08,0,,PHI,season_2p_pct,0.495876288659794,0.51870223890602,0,2p
Andre Iguodala,2008-09,0,,PHI,season_2p_pct,0.521444695259594,0.51870223890602,1,2p
Andre Iguodala,2009-10,0,,PHI,season_2p_pct,0.492044063647491,0.51870223890602,0,2p
Andre Iguodala,2010-11,0,,PHI,season_2p_pct,0.47923875432526,0.51870223890602,0,2p
Andre Iguodala,2011-12,0,,PHI,season_2p_pct,0.480637813211845,0.51870223890602,0,2p
Andre Iguodala,2012-13,1,2012,DEN,season_2p_pct,0.515202702702703,0.51870223890602,0,2p
Andre Iguodala,2013-14,0,,GSW,season_2p_pct,0.558303886925795,0.51870223890602,1,2p
Andre Iguodala,2014-15,0,,GSW,season_2p_pct,0.552816901408451,0.51870223890602,1,2p
Andre Iguodala,2015-16,0,,GSW,season_2p_pct,0.570093457943925,0.51870223890602,1,2p
