namePlayer,season_start,slugSeason,slugTeam,idTeam,isRookie,numberPlayerSeason,idPlayer,slugSeasonType,gp,gs,fgmTotals,fgaTotals,pctFG,fg3mTotals,fg3aTotals,pctFG3,pctFT,fg2mTotals,fg2aTotals,pctFG2,agePlayer,minutesTotals,ftmTotals,ftaTotals,orebTotals,drebTotals,trebTotals,astTotals,stlTotals,blkTotals,tovTotals,pfTotals,ptsTotals,career_pts,career_rbs,career_asts,career_2pfga,career_2pfgm,career_3pfga,career_3pfgm,career_fga,career_fgm,career_fta,career_ftm,career_mins,cg,olympic_year,season_pts,season_rbs,season_asts,season_2p_pct,season_3p_pct,season_fg_pct,season_ftr,season_mpg,career_2p_pct,career_3p_pct,career_fg_pct,career_ftr,career_mpg,pts,rbs,asts,fg_2,fg_3,fg,ftr,mpg,olympic_team,above_avg_stats,above_avg_season
Klay Thompson,2016,2016-17,GSW,1610612744,FALSE,5,202691,RS,78,78,644,1376,0.468,268,647,0.414219474497682,0.853,376,729,0.515775034293553,27,2649,186,218,49,236,285,160,66,40,128,139,1742,19.5040650406504,3.46341463414634,2.30243902439024,5532,2714,4290,1798,9822,4512,1384,1173,20338,615,1,22.3333333333333,3.65384615384615,2.05128205128205,0.515775034293553,0.414219474497682,0.468023255813954,0.15843023255814,33.9615384615385,0.49060014461316,0.419114219114219,0.459376908979841,0.140908165343107,33.069918699187,1,1,0,1,0,1,1,1,2016,6,1
Kobe Bryant,2008,2008-09,LAL,1610612747,FALSE,12,977,RS,82,82,800,1712,0.467,118,336,0.351190476190476,0.856,682,1376,0.495639534883721,30,2960,483,564,90,339,429,399,120,37,210,189,2201,24.9947994056464,5.23551263001486,4.6849925705795,20654,9892,5546,1827,26200,11719,10011,8378,48654,1346,1,26.8414634146341,5.23170731707317,4.86585365853659,0.495639534883721,0.351190476190476,0.467289719626168,0.329439252336449,36.0975609756098,0.478938704367193,0.329426613775694,0.447290076335878,0.382099236641221,36.147102526003,1,0,1,1,1,1,0,0,2008,5,1
Kobe Bryant,2012,2012-13,LAL,1610612747,FALSE,16,977,RS,78,78,738,1595,0.463,132,407,0.324324324324324,0.839,606,1188,0.51010101010101,34,3013,525,626,66,367,433,469,106,25,287,173,2133,24.9947994056464,5.23551263001486,4.6849925705795,20654,9892,5546,1827,26200,11719,10011,8378,48654,1346,1,27.3461538461538,5.55128205128205,6.01282051282051,0.51010101010101,0.324324324324324,0.46269592476489,0.392476489028213,38.6282051282051,0.478938704367193,0.329426613775694,0.447290076335878,0.382099236641221,36.147102526003,1,1,1,1,0,1,1,1,2012,7,1
Kyle Lowry,2016,2016-17,TOR,1610612761,FALSE,10,200768,RS,60,60,426,918,0.464,193,468,0.412393162393162,0.819,233,450,0.517777777777778,31,2244,299,365,48,238,286,417,88,19,173,170,1344,14.7367841409692,4.30066079295154,6.19273127753304,5534,2604,4602,1685,10136,4289,3854,3118,28682,908,1,22.4,4.76666666666667,6.95,0.517777777777778,0.412393162393162,0.464052287581699,0.39760348583878,37.4,0.470545717383448,0.366145154280748,0.423145224940805,0.380228887134965,31.5881057268722,1,1,1,1,1,1,1,1,2016,8,1
Kyrie Irving,2016,2016-17,CLE,1610612739,FALSE,5,202681,RS,72,72,671,1420,0.473,177,441,0.401360544217687,0.905,494,979,0.504596527068437,25,2525,297,328,52,178,230,418,83,24,180,157,1816,22.4280303030303,3.70265151515152,5.70643939393939,6462,3227,2870,1119,9332,4346,2316,2031,17827,528,1,25.2222222222222,3.19444444444444,5.80555555555556,0.504596527068437,0.401360544217687,0.472535211267606,0.230985915492958,35.0694444444444,0.499380996595481,0.389895470383275,0.465709387055294,0.248178311187313,33.7632575757576,1,0,1,1,1,1,0,1,2016,6,1
Lamar Odom,2004,2004-05,LAL,1610612747,FALSE,5,1885,RS,64,64,366,774,0.473,36,117,0.307692307692308,0.695,330,657,0.502283105022831,25,2320,207,298,134,519,653,238,42,65,161,211,975,13.2996878251821,8.38605619146722,3.69823100936524,8267,4147,2126,664,10393,4811,3599,2495,32131,961,1,15.234375,10.203125,3.71875,0.502283105022831,0.307692307692308,0.472868217054264,0.385012919896641,36.25,0.501632998669408,0.312323612417686,0.462907726354277,0.346290772635428,33.4349635796046,1,1,1,1,0,1,1,1,2004,7,1
LeBron James,2004,2004-05,CLE,1610612739,FALSE,1,2544,RS,80,80,795,1684,0.472,108,308,0.350649350649351,0.75,687,1376,0.499273255813954,20,3388,477,636,111,477,588,577,177,52,262,146,2175,27.0961844197138,7.43481717011129,7.39109697933227,19245,10564,5409,1860,24654,12424,10044,7379,48328,1258,1,27.1875,7.35,7.2125,0.499273255813954,0.350649350649351,0.47209026128266,0.377672209026128,42.35,0.548921797869577,0.343871325568497,0.503934452827128,0.407398393769774,38.4165341812401,1,0,0,0,1,0,0,1,2004,3,0
LeBron James,2008,2008-09,CLE,1610612739,FALSE,5,2544,RS,81,81,789,1613,0.489,132,384,0.34375,0.78,657,1229,0.534580960130187,24,3054,594,762,106,507,613,587,137,93,241,139,2304,27.0961844197138,7.43481717011129,7.39109697933227,19245,10564,5409,1860,24654,12424,10044,7379,48328,1258,1,28.4444444444444,7.5679012345679,7.24691358024691,0.534580960130187,0.34375,0.489150650960942,0.472411655300682,37.7037037037037,0.548921797869577,0.343871325568497,0.503934452827128,0.407398393769774,38.4165341812401,1,1,0,0,0,0,1,0,2008,3,0
LeBron James,2012,2012-13,MIA,1610612748,FALSE,9,2544,RS,76,76,765,1354,0.565,103,254,0.405511811023622,0.753,662,1100,0.601818181818182,28,2877,403,535,97,513,610,551,129,67,226,110,2036,27.0961844197138,7.43481717011129,7.39109697933227,19245,10564,5409,1860,24654,12424,10044,7379,48328,1258,1,26.7894736842105,8.02631578947369,7.25,0.601818181818182,0.405511811023622,0.564992614475628,0.395125553914328,37.8552631578947,0.548921797869577,0.343871325568497,0.503934452827128,0.407398393769774,38.4165341812401,0,1,0,1,1,1,0,0,2012,4,0
Michael Redd,2008,2008-09,MIL,1610612749,FALSE,8,2072,RS,33,32,249,547,0.455,70,191,0.366492146596859,0.814,179,356,0.502808988764045,29,1203,131,161,24,83,107,88,35,2,53,45,699,19.033386327504,3.83306836248013,2.12718600953895,6654,3162,2751,1045,9405,4207,2998,2513,20104,629,1,21.1818181818182,3.24242424242424,2.66666666666667,0.502808988764045,0.366492146596859,0.455210237659964,0.294332723948812,36.4545454545455,0.475202885482417,0.379861868411487,0.447315257841574,0.318766613503456,31.9618441971383,1,0,1,1,0,1,0,1,2008,5,1
Paul George,2016,2016-17,IND,1610612754,FALSE,6,202331,RS,75,75,622,1348,0.461,195,496,0.393145161290323,0.898,427,852,0.501173708920188,27,2689,336,374,58,434,492,251,119,27,220,206,1775,19.9117647058824,6.39628482972136,3.34674922600619,5922,2783,4124,1566,10046,4349,3072,2599,21646,646,1,23.6666666666667,6.56,3.34666666666667,0.501173708920188,0.393145161290323,0.461424332344214,0.277448071216617,35.8533333333333,0.469942586963864,0.379728419010669,0.432908620346407,0.305793350587298,33.5077399380805,1,1,0,1,1,1,0,1,2016,6,1
Richard Jefferson,2004,2004-05,NJN,1610612751,FALSE,3,2210,RS,33,33,238,564,0.422,30,89,0.337078651685393,0.844,208,475,0.437894736842105,25,1356,227,269,49,191,240,133,33,17,132,109,733,12.6198137171888,3.99661303979678,2.04233700254022,8333,4108,2769,1042,11102,5150,4639,3562,34294,1181,1,22.2121212121212,7.27272727272727,4.03030303030303,0.437894736842105,0.337078651685393,0.421985815602837,0.476950354609929,41.0909090909091,0.492979719188768,0.376309136872517,0.463880381913169,0.417852639164115,29.0381033022862,1,1,1,0,0,0,1,1,2004,5,1
